start,end
28514,80153
28514,80179
28514,82898
28514,83632
28531,35212
28531,36719
28531,41004
28531,41856
28531,43706
28531,72649
28531,72663
28531,73463
28531,73465
28531,75137
28531,76147
28531,76153
28531,79513
28531,80179
28531,82487
28531,82898
28531,83279
28531,83286
28567,34685
28567,35212
28567,35232
28567,35893
28567,35896
28567,41004
28567,41856
28567,41872
28567,41877
28567,42457
28567,43136
28567,72339
28567,73046
28567,73465
28567,73950
28567,73963
28567,73971
28567,74547
28567,79528
28567,79533
28567,79535
28567,81044
28567,81054
28567,81538
28567,82047
28567,82917
28606,35212
28606,35232
28606,35893
28606,35896
28606,36744
28606,41004
28606,41856
28606,41872
28606,41877
28606,42457
28606,43136
28606,43724
28606,73046
28606,73465
28606,73950
28606,73963
28606,73971
28606,74547
28606,75702
28606,76153
28606,79528
28606,79533
28606,79535
28606,81044
28606,81054
28606,81538
28606,82047
28606,82917
28606,83279
28606,83286
28612,34721
28612,35232
28612,35893
28612,35896
28612,35935
28612,41026
28612,41872
28612,41877
28612,42457
28612,42472
28612,42477
28612,42482
28612,42487
28612,43136
28612,72339
28612,73046
28612,73482
28612,73950
28612,73963
28612,73971
28612,74547
28612,74566
28612,75165
28612,79528
28612,79533
28612,79535
28612,79878
28612,80599
28612,81044
28612,81054
28612,81058
28612,81538
28612,82047
28612,82917
28617,35212
28617,35232
28617,35893
28617,35896
28617,36744
28617,41004
28617,41856
28617,41872
28617,41877
28617,42457
28617,43136
28617,72339
28617,73046
28617,73465
28617,73950
28617,73963
28617,73971
28617,74547
28617,75702
28617,79528
28617,79533
28617,79535
28617,81044
28617,81054
28617,81538
28617,82047
28617,82917
28619,35232
28619,35919
28619,35929
28619,35935
28619,36744
28619,36787
28619,41026
28619,41461
28619,41872
28619,41877
28619,42472
28619,42477
28619,42482
28619,42487
28619,42490
28619,42494
28619,43158
28619,72693
28619,73073
28619,73482
28619,73950
28619,73963
28619,73971
28619,73976
28619,74566
28619,75165
28619,76182
28619,79252
28619,79528
28619,79878
28619,80214
28619,80599
28619,81044
28619,81054
28619,81058
28619,81068
28619,81561
28619,82047
28619,83307
28638,35232
28638,35919
28638,35929
28638,35935
28638,36744
28638,36787
28638,41461
28638,41872
28638,41877
28638,42472
28638,42477
28638,42482
28638,42487
28638,42490
28638,42494
28638,43158
28638,72693
28638,73073
28638,73482
28638,73950
28638,73963
28638,73971
28638,73976
28638,74566
28638,75165
28638,76182
28638,79252
28638,79528
28638,79878
28638,80214
28638,80599
28638,81044
28638,81054
28638,81058
28638,81068
28638,81561
28638,82047
28638,83307
28661,35919
28661,35929
28661,35935
28661,35957
28661,36787
28661,41461
28661,42472
28661,42477
28661,42482
28661,42487
28661,42490
28661,42494
28661,43158
28661,44264
28661,72693
28661,73073
28661,73482
28661,73491
28661,73976
28661,74566
28661,75165
28661,76182
28661,79252
28661,79878
28661,80214
28661,80599
28661,81058
28661,81068
28661,81561
28661,83307
28664,35919
28664,35929
28664,35957
28664,36787
28664,41461
28664,42490
28664,42494
28664,42507
28664,43158
28664,43779
28664,44299
28664,44301
28664,44303
28664,73073
28664,73491
28664,73976
28664,75748
28664,76210
28664,79252
28664,79272
28664,80214
28664,81068
28664,81561
28664,82945
28664,83307
28793,35347
28793,35362
28793,36056
28793,36065
28793,40724
28793,41097
28793,41510
28793,41524
28793,41978
28793,43239
28793,43256
28793,43276
28793,73130
28793,73137
28793,73141
28793,73146
28793,73160
28793,74059
28793,75259
28793,79925
28793,79936
28793,80659
28793,82566
28793,83378
28807,36056
28807,36065
28807,36896
28807,41097
28807,41510
28807,41524
28807,41978
28807,43239
28807,43256
28807,43276
28807,73130
28807,73137
28807,73141
28807,73146
28807,73160
28807,74059
28807,75259
28807,79925
28807,79936
28807,80659
28807,82566
28807,83378
28807,83736
28827,34811
28827,35347
28827,35362
28827,35369
28827,36056
28827,40724
28827,41097
28827,41107
28827,41524
28827,41978
28827,43276
28827,73137
28827,73141
28827,73146
28827,73160
28827,74059
28827,74681
28827,75259
28827,79936
28827,79943
28827,80281
28827,80659
28827,82176
28827,82566
28827,82596
28885,36106
28885,36120
28885,41541
28885,42605
28885,42617
28885,42624
28885,43881
28885,43885
28885,73584
28885,74094
28885,74681
28885,74695
28885,75809
28885,76288
28885,79318
28885,79622
28885,79943
28885,80281
28885,80286
28885,81163
28885,81651
28885,81652
28885,82176
28885,82596
28899,35390
28899,35416
28899,36106
28899,36120
28899,36152
28899,41541
28899,42605
28899,42617
28899,42624
28899,43881
28899,43885
28899,72807
28899,73584
28899,74094
28899,74112
28899,74695
28899,74727
28899,79318
28899,79334
28899,79622
28899,80286
28899,81163
28899,81179
28899,81651
28899,81652
28899,83413
28969,35416
28969,36120
28969,36152
28969,36163
28969,42617
28969,42624
28969,42663
28969,43885
28969,72807
28969,74112
28969,74695
28969,74727
28969,76320
28969,79318
28969,79334
28969,79636
28969,81179
28969,83039
28969,83413
28969,83419
28975,35416
28975,36152
28975,36163
28975,42663
28975,72807
28975,74112
28975,74727
28975,76320
28975,79334
28975,79636
28975,81179
28975,83039
28975,83413
28975,83419
28978,36180
28978,36194
28978,36979
28978,41585
28978,42073
28978,42660
28978,43342
28978,72818
28978,73198
28978,73206
28978,74167
28978,74730
28978,75324
28978,76333
28978,80743
28978,81207
28978,81217
28978,82208
28978,83794
29020,35458
29020,36180
29020,36194
29020,41147
29020,41585
29020,42073
29020,42660
29020,43342
29020,72818
29020,73198
29020,73206
29020,74167
29020,74730
29020,75324
29020,80743
29020,81207
29020,81217
29020,82208
29072,34912
29072,35479
29072,36194
29072,41170
29072,41609
29072,42073
29072,42718
29072,73206
29072,73229
29072,73232
29072,74167
29072,74178
29072,75362
29072,79100
29072,79372
29072,79655
29072,80000
29072,80005
29072,80009
29072,80743
29072,80745
29072,81230
29072,82634
29156,35519
29156,35521
29156,35524
29156,35543
29156,36288
29156,36298
29156,37089
29156,41197
29156,41206
29156,41628
29156,42112
29156,42138
29156,42746
29156,42760
29156,43419
29156,73660
29156,73663
29156,73675
29156,73694
29156,74219
29156,74811
29156,74827
29156,75900
29156,79674
29156,80013
29156,80370
29156,80386
29156,80781
29156,81270
29156,81769
29156,81775
29156,83084
29156,83099
29164,35524
29164,35543
29164,36288
29164,36298
29164,37089
29164,41206
29164,41628
29164,42112
29164,42138
29164,42746
29164,42760
29164,43419
29164,43968
29164,73660
29164,73663
29164,73675
29164,73694
29164,74219
29164,74811
29164,74827
29164,75900
29164,79674
29164,80013
29164,80370
29164,80386
29164,80781
29164,81270
29164,81769
29164,81775
29164,83084
29164,83099
29170,34943
29170,35543
29170,36298
29170,41197
29170,41206
29170,41651
29170,42138
29170,42746
29170,42760
29170,43419
29170,73675
29170,73694
29170,73706
29170,74219
29170,74811
29170,74827
29170,75437
29170,79399
29170,80034
29170,80386
29170,80781
29170,81270
29170,81769
29170,81775
29170,83099
29170,83111
29237,35583
29237,36346
29237,37121
29237,41651
29237,42184
29237,42794
29237,43995
29237,44007
29237,44016
29237,44512
29237,72889
29237,73706
29237,74870
29237,75437
29237,75927
29237,75941
29237,75947
29237,79399
29237,79702
29237,80034
29237,80402
29237,80807
29237,81295
29237,81803
29237,82698
29237,83111
29237,83116
29237,83124
29256,35583
29256,36384
29256,36394
29256,41248
29256,41684
29256,42794
29256,42828
29256,42836
29256,44021
29256,44026
29256,44042
29256,72902
29256,72908
29256,74266
29256,74870
29256,74915
29256,75964
29256,79702
29256,79710
29256,79720
29256,81295
29256,81326
29256,81803
29256,82722
29256,83116
29256,83124
29256,83146
29256,83527
29258,35583
29258,36384
29258,41214
29258,41236
29258,42184
29258,42794
29258,72889
29258,72902
29258,74266
29258,74870
29258,75964
29258,78883
29258,79702
29258,79710
29258,80402
29258,80807
29258,81295
29258,81803
29258,82698
29258,83124
29338,36422
29338,36432
29338,36462
29338,37230
29338,41262
29338,41265
29338,42226
29338,42230
29338,42235
29338,42250
29338,42846
29338,43536
29338,73309
29338,74324
29338,74328
29338,74940
29338,75500
29338,75994
29338,76007
29338,79745
29338,80435
29338,80856
29338,81341
29338,81358
29338,81851
29338,82741
29375,35649
29375,36462
29375,36470
29375,36499
29375,37291
29375,42250
29375,42892
29375,42912
29375,43570
29375,73334
29375,74324
29375,74328
29375,74968
29375,74975
29375,76007
29375,76025
29375,79756
29375,81358
29375,81871
29406,35674
29406,35676
29406,36470
29406,36499
29406,36517
29406,37291
29406,42298
29406,42301
29406,42892
29406,42912
29406,43570
29406,73334
29406,73791
29406,74968
29406,74975
29406,76025
29406,79756
29406,80469
29406,81871
29421,35674
29421,35676
29421,36499
29421,36517
29421,37291
29421,41727
29421,42298
29421,42301
29421,42912
29421,42930
29421,73791
29421,74364
29421,76025
29421,79756
29421,79772
29421,80469
29421,80905
29421,81402
29421,82408
29421,83200
29426,29447
29426,35674
29426,35676
29426,36499
29426,36517
29426,37291
29426,41727
29426,42298
29426,42301
29426,42912
29426,42930
29426,73791
29426,74364
29426,76025
29426,79756
29426,79772
29426,80469
29426,80905
29426,81402
29426,82408
29426,83200
29447,35674
29447,35676
29447,36499
29447,36517
29447,37291
29447,41727
29447,42298
29447,42301
29447,42912
29447,42930
29447,73791
29447,74364
29447,79756
29447,79772
29447,80469
29447,80905
29447,81402
29447,82408
29447,83200
29475,36557
29475,36574
29475,37341
29475,41310
29475,41320
29475,42337
29475,42981
29475,43606
29475,72961
29475,72962
29475,72974
29475,73373
29475,74401
29475,74410
29475,75573
29475,75579
29475,79177
29475,79461
29475,79785
29475,81416
29475,81945
29475,82795
29475,83578
29525,35741
29525,36574
29525,36629
29525,37381
29525,42337
29525,42981
29525,42993
29525,43650
29525,74401
29525,74410
29525,75062
29525,75579
29525,79185
29525,80119
29525,80123
29525,80940
29525,81416
29525,81438
29525,81945
29525,81954
29525,83594
29525,83612
29623,36629
29623,36644
29623,37381
29623,43034
29623,43650
29623,44191
29623,74435
29623,75062
29623,75621
29623,75640
29623,76917
29623,79478
29623,80975
29623,81450
29623,82844
29623,83612
29653,35804
29653,36644
29653,42404
29653,43034
29653,44191
29653,44207
29653,44210
29653,72626
29653,74435
29653,74461
29653,75086
29653,75640
29653,75652
29653,76125
29653,80153
29653,80975
29653,82457
29653,82844
29653,82856
29653,83632
29660,37408
29660,38082
29660,42404
29660,43034
29660,44191
29660,44207
29660,44210
29660,44684
29660,74435
29660,74461
29660,75086
29660,75640
29660,75652
29660,76125
29660,80975
29660,82457
29660,82844
29660,82856
29660,83632
29697,35804
29697,42404
29697,44207
29697,44210
29697,74461
29697,75086
29697,75652
29697,76125
29697,79845
29697,80153
29697,82457
29697,82856
29697,83632
29697,83991
29731,36719
29731,37475
29731,43706
29731,44242
29731,73463
29731,75137
29731,79845
29731,80179
29731,82487
29731,82898
29731,83991
29756,37475
29756,37490
29756,38129
29756,42457
29756,43136
29756,43706
29756,43724
29756,44242
29756,44730
29756,45129
29756,74547
29756,75137
29756,75702
29756,76147
29756,76153
29756,76963
29756,81538
29756,82487
29756,82917
29756,83279
29756,83286
29756,84261
29756,84512
29769,37509
29769,42457
29769,42477
29769,42482
29769,42487
29769,43136
29769,43724
29769,44264
29769,45150
29769,45502
29769,73950
29769,73963
29769,73971
29769,74547
29769,74566
29769,75165
29769,75702
29769,76182
29769,76972
29769,76973
29769,77259
29769,80599
29769,81044
29769,81054
29769,81058
29769,81538
29769,82047
29769,82917
29769,83691
29769,84275
29769,84276
29769,84756
29789,35893
29789,35896
29789,35935
29789,36744
29789,41872
29789,41877
29789,42457
29789,42472
29789,42477
29789,42482
29789,42487
29789,43136
29789,43724
29789,44264
29789,73046
29789,73482
29789,73950
29789,73963
29789,73971
29789,74547
29789,74566
29789,75165
29789,75702
29789,76182
29789,79528
29789,79533
29789,79535
29789,79878
29789,80599
29789,81044
29789,81054
29789,81058
29789,81538
29789,82047
29789,82917
29789,83691
29851,35919
29851,35929
29851,35957
29851,36787
29851,37558
29851,37565
29851,42490
29851,42494
29851,42507
29851,43158
29851,43779
29851,44299
29851,44301
29851,44303
29851,73073
29851,73491
29851,73976
29851,75748
29851,76210
29851,76633
29851,80214
29851,81068
29851,81561
29851,82945
29851,83307
29887,37553
29887,37558
29887,37565
29887,38178
29887,42507
29887,42536
29887,43779
29887,44299
29887,44301
29887,44303
29887,44761
29887,45517
29887,74605
29887,75743
29887,75748
29887,76210
29887,76989
29887,82945
29887,82957
29887,83341
29887,83708
29887,84543
29901,36836
29901,42536
29901,43205
29901,43801
29901,44333
29901,74605
29901,75229
29901,75743
29901,75764
29901,76236
29901,81589
29901,82125
29901,82957
29901,82962
29901,83341
29901,83344
29901,83355
29901,83708
29901,84299
29982,36056
29982,36065
29982,36896
29982,41978
29982,43239
29982,43256
29982,43276
29982,73130
29982,73137
29982,73160
29982,74059
29982,75259
29982,79925
29982,79936
29982,80659
29982,82566
29982,83378
29982,83736
30045,37674
30045,37684
30045,37690
30045,42605
30045,42617
30045,42624
30045,43881
30045,43885
30045,44388
30045,74094
30045,74681
30045,74695
30045,75809
30045,76288
30045,77052
30045,80281
30045,80286
30045,81163
30045,81651
30045,81652
30045,82176
30045,82596
30045,84329
30045,84575
30075,36106
30075,36152
30075,37674
30075,37684
30075,37690
30075,42605
30075,42617
30075,42624
30075,43881
30075,43885
30075,44388
30075,44860
30075,74094
30075,74112
30075,74695
30075,74727
30075,77052
30075,80286
30075,81163
30075,81179
30075,81651
30075,81652
30075,83413
30075,84329
30108,36152
30108,36163
30108,42663
30108,44860
30108,74112
30108,74727
30108,76320
30108,81179
30108,83039
30108,83413
30108,83419
30184,37038
30184,42073
30184,42718
30184,43934
30184,44892
30184,74167
30184,74178
30184,75362
30184,75877
30184,76333
30184,80000
30184,80005
30184,80743
30184,80745
30184,81230
30184,82634
30184,83794
30262,35524
30262,36233
30262,36288
30262,36298
30262,37089
30262,37797
30262,41621
30262,41628
30262,42112
30262,42138
30262,42746
30262,42760
30262,43419
30262,43968
30262,44471
30262,73238
30262,73243
30262,73650
30262,73660
30262,73663
30262,73675
30262,74811
30262,75900
30262,79674
30262,80013
30262,80364
30262,80370
30262,80775
30262,80781
30262,81769
30262,83084
30262,83812
30269,35524
30269,36288
30269,36298
30269,37089
30269,37797
30269,41628
30269,42112
30269,42138
30269,42746
30269,42760
30269,43419
30269,43968
30269,44471
30269,73660
30269,73663
30269,73675
30269,73694
30269,74219
30269,74811
30269,74827
30269,75900
30269,79674
30269,80013
30269,80370
30269,80386
30269,80781
30269,81270
30269,81769
30269,81775
30269,83084
30269,83099
30269,83832
30269,84134
30270,36288
30270,37089
30270,37797
30270,42746
30270,42760
30270,43419
30270,43968
30270,44471
30270,73660
30270,73675
30270,74219
30270,74811
30270,74827
30270,75900
30270,76766
30270,80370
30270,80386
30270,80781
30270,81270
30270,81769
30270,81775
30270,83084
30270,83099
30270,83832
30270,84134
30304,36298
30304,37089
30304,37121
30304,37797
30304,37835
30304,42746
30304,42760
30304,43419
30304,43968
30304,43995
30304,44471
30304,73675
30304,73694
30304,73706
30304,74219
30304,74811
30304,74827
30304,75437
30304,80386
30304,80781
30304,81270
30304,81769
30304,81775
30304,83099
30304,83111
30304,83832
30304,84134
30319,36346
30319,37121
30319,37835
30319,37850
30319,43995
30319,44007
30319,44016
30319,44512
30319,73706
30319,74219
30319,74827
30319,75437
30319,75927
30319,75941
30319,75947
30319,80386
30319,80402
30319,80807
30319,81270
30319,81775
30319,82698
30319,83099
30319,83111
30319,83832
30319,84134
30319,84404
30346,37850
30346,37863
30346,37880
30346,42794
30346,44007
30346,44016
30346,44021
30346,44026
30346,44512
30346,45359
30346,45361
30346,74266
30346,74870
30346,75927
30346,75941
30346,75947
30346,75964
30346,77136
30346,77137
30346,80402
30346,80807
30346,81295
30346,81803
30346,82698
30346,83116
30346,83124
30346,83527
30346,84157
30346,84404
30346,84411
30376,36394
30376,37863
30376,37880
30376,37890
30376,42794
30376,42828
30376,42836
30376,44021
30376,44026
30376,44042
30376,45359
30376,45361
30376,74266
30376,74870
30376,74915
30376,75964
30376,76827
30376,77136
30376,77137
30376,81295
30376,81326
30376,81803
30376,82722
30376,83116
30376,83124
30376,83146
30376,83527
30376,84157
30376,84411
30376,84413
30400,36384
30400,36394
30400,36422
30400,37230
30400,37880
30400,37890
30400,41684
30400,42226
30400,42828
30400,42836
30400,42846
30400,43536
30400,44021
30400,44026
30400,44042
30400,72902
30400,74266
30400,74915
30400,74940
30400,75964
30400,75994
30400,76827
30400,79710
30400,79720
30400,80435
30400,81326
30400,82722
30400,82741
30400,83146
30400,83527
30402,36394
30402,36422
30402,36432
30402,37230
30402,37890
30402,42226
30402,42230
30402,42235
30402,42828
30402,42836
30402,42846
30402,43536
30402,44042
30402,73309
30402,74915
30402,74940
30402,75500
30402,75994
30402,76827
30402,79745
30402,80435
30402,80856
30402,81326
30402,81341
30402,81851
30402,82722
30402,82741
30402,83146
30435,36394
30435,37230
30435,37880
30435,37890
30435,42828
30435,42836
30435,42846
30435,43536
30435,44021
30435,44026
30435,44042
30435,45361
30435,74266
30435,74915
30435,74940
30435,75964
30435,75994
30435,76827
30435,77136
30435,77137
30435,77149
30435,80435
30435,81326
30435,82722
30435,82741
30435,83146
30435,83527
30435,84157
30435,84411
30435,84413
30481,37946
30481,38424
30481,43570
30481,44568
30481,45382
30481,45394
30481,74324
30481,74328
30481,74968
30481,74975
30481,75500
30481,76007
30481,76459
30481,76838
30481,80856
30481,81341
30481,81358
30481,81851
30481,81871
30481,84177
30481,84438
30481,84665
30481,84904
30520,36470
30520,36499
30520,36517
30520,37291
30520,42298
30520,42301
30520,42892
30520,42912
30520,43570
30520,73334
30520,73791
30520,74968
30520,74975
30520,76025
30520,79756
30520,80469
30520,81871
30576,36557
30576,36574
30576,37341
30576,42337
30576,42981
30576,43606
30576,45067
30576,45075
30576,73373
30576,74401
30576,74410
30576,75573
30576,75579
30576,76902
30576,81416
30576,81945
30576,82795
30576,83578
30576,83944
30679,36629
30679,37381
30679,42993
30679,43650
30679,44662
30679,75062
30679,75621
30679,76531
30679,76917
30679,80940
30679,81438
30679,81450
30679,81954
30679,83594
30679,83612
30692,38062
30692,39344
30692,44191
30692,44662
30692,45102
30692,75621
30692,75640
30692,76917
30692,81450
30692,82844
30692,83612
30710,37408
30710,38082
30710,38584
30710,44191
30710,44207
30710,44210
30710,44684
30710,74435
30710,74461
30710,75086
30710,75640
30710,75652
30710,76125
30710,77491
30710,80975
30710,82457
30710,82844
30710,82856
30710,83632
30710,84723
30784,37475
30784,37490
30784,38129
30784,43136
30784,43706
30784,43724
30784,44242
30784,44730
30784,45129
30784,45496
30784,74547
30784,75137
30784,75702
30784,76147
30784,76153
30784,76963
30784,77259
30784,77526
30784,81538
30784,82487
30784,82917
30784,83279
30784,83286
30784,84261
30784,84512
30784,84743
30794,36719
30794,37475
30794,37490
30794,38129
30794,43706
30794,44242
30794,44730
30794,45129
30794,75137
30794,76147
30794,76153
30794,76963
30794,82487
30794,82898
30794,83279
30794,83286
30794,84261
30794,84512
30794,84743
30851,37553
30851,37558
30851,37565
30851,38178
30851,43158
30851,43779
30851,44299
30851,44301
30851,44303
30851,44761
30851,45517
30851,75748
30851,76210
30851,76633
30851,76989
30851,81068
30851,81561
30851,82945
30851,83307
30864,37553
30864,37558
30864,37565
30864,38178
30864,38642
30864,43779
30864,44299
30864,44301
30864,44303
30864,44761
30864,45517
30864,75748
30864,76210
30864,76633
30864,76989
30864,82945
30864,83307
30874,37553
30874,37558
30874,37565
30874,38178
30874,42507
30874,42536
30874,43779
30874,44299
30874,44301
30874,44303
30874,44761
30874,45517
30874,74605
30874,75743
30874,75748
30874,76210
30874,76989
30874,82945
30874,82957
30874,83341
30874,83708
30874,84543
30942,37602
30942,43205
30942,43239
30942,43801
30942,44333
30942,44796
30942,45221
30942,45226
30942,75229
30942,75764
30942,76236
30942,77017
30942,77020
30942,82125
30942,83355
30942,83736
30942,84299
30942,84789
31021,37674
31021,37684
31021,37690
31021,43881
31021,43885
31021,44388
31021,44860
31021,45557
31021,74094
31021,74112
31021,74695
31021,74727
31021,77052
31021,77329
31021,81163
31021,81179
31021,81651
31021,81652
31021,83413
31021,84329
31021,84575
31056,38301
31056,43342
31056,44870
31056,74730
31056,75324
31056,77626
31056,81207
31056,81217
31056,82208
31056,85037
31066,38301
31066,44870
31066,75324
31066,77618
31066,77626
31066,82208
31066,85037
31099,38316
31099,43934
31099,44892
31099,75362
31099,76333
31099,77618
31099,81217
31099,81230
31099,82634
31099,83794
31099,84840
31099,85037
31099,85050
31120,38342
31120,43934
31120,45307
31120,45917
31120,75362
31120,75877
31120,77092
31120,77368
31120,77642
31120,77644
31120,82634
31120,83812
31120,84607
31120,84840
31120,85050
31229,37121
31229,37835
31229,37850
31229,37863
31229,42794
31229,43995
31229,44007
31229,44016
31229,44512
31229,74870
31229,75437
31229,75927
31229,75941
31229,75947
31229,81295
31229,81803
31229,82698
31229,83111
31229,83116
31229,83124
31229,84404
31238,38403
31238,38854
31238,44021
31238,44026
31238,44042
31238,45359
31238,45361
31238,75964
31238,75994
31238,76827
31238,77136
31238,77137
31238,77149
31238,77928
31238,82722
31238,82741
31238,83146
31238,83527
31238,84157
31238,84411
31238,84413
31329,38434
31329,38874
31329,44568
31329,45394
31329,76007
31329,76025
31329,76459
31329,76838
31329,77699
31329,84177
31329,84438
31329,84665
31329,84904
31329,85094
31418,38510
31418,38524
31418,45067
31418,45075
31418,45709
31418,45718
31418,45723
31418,75579
31418,76531
31418,76902
31418,77466
31418,77469
31418,77746
31418,81945
31418,81954
31418,83594
31418,83944
31418,84692
31418,84693
31418,84926
31516,39007
31516,39365
31516,45129
31516,76963
31516,83991
31516,84743
31517,38594
31517,39007
31517,39365
31517,45129
31517,76963
31517,82898
31517,83991
31517,84743
31519,38100
31519,38594
31519,39007
31519,44242
31519,45129
31519,76963
31519,82487
31519,82898
31519,83991
31519,84743
31520,38594
31520,39007
31520,45129
31520,45775
31520,76147
31520,76153
31520,76963
31520,82898
31520,83279
31520,83286
31520,84261
31520,84512
31520,84743
31532,39007
31532,39021
31532,44242
31532,44730
31532,45129
31532,45496
31532,45775
31532,75702
31532,76147
31532,76153
31532,76963
31532,77259
31532,77526
31532,78004
31532,78006
31532,82917
31532,83279
31532,83286
31532,84261
31532,84512
31532,84743
31539,38621
31539,38631
31539,39021
31539,43724
31539,44264
31539,45150
31539,45496
31539,45502
31539,75702
31539,76182
31539,76972
31539,76973
31539,77259
31539,77526
31539,82047
31539,82917
31539,83691
31539,84275
31539,84276
31539,84756
31540,38621
31540,38631
31540,39021
31540,45150
31540,45496
31540,45502
31540,76182
31540,76972
31540,76973
31540,77259
31540,77526
31540,78004
31540,78006
31540,83691
31540,84275
31540,84276
31540,84756
31555,38621
31555,38631
31555,44264
31555,45150
31555,45502
31555,76182
31555,76633
31555,76972
31555,76973
31555,83307
31555,83691
31555,84275
31555,84276
31555,84756
31583,38178
31583,38642
31583,38667
31583,44299
31583,44301
31583,44303
31583,44761
31583,45517
31583,75743
31583,75748
31583,76210
31583,76989
31583,77817
31583,82945
31583,82957
31583,83341
31583,83708
31583,84543
31592,38202
31592,38667
31592,44299
31592,44301
31592,44303
31592,45531
31592,75743
31592,75748
31592,76210
31592,82945
31592,82957
31592,82962
31592,83341
31592,83344
31592,83708
31592,84543
31652,38704
31652,45226
31652,77031
31652,77310
31652,78047
31652,82566
31652,83378
31652,83736
31652,84561
31672,38724
31672,44388
31672,45557
31672,76288
31672,77052
31672,77329
31672,78063
31672,82596
31672,84329
31672,84575
31672,85014
31680,38752
31680,39141
31680,44860
31680,45266
31680,45877
31680,76320
31680,77052
31680,78063
31680,83039
31680,83413
31680,83419
31700,39141
31700,45266
31700,45877
31700,77052
31700,78063
31700,78242
31700,83419
31750,39187
31750,39190
31750,45307
31750,45917
31750,77092
31750,77368
31750,77642
31750,77644
31750,83812
31750,84607
31750,84840
31750,85050
31770,39187
31770,39190
31770,39536
31770,45307
31770,45917
31770,76766
31770,77092
31770,77368
31770,77373
31770,77642
31770,77644
31770,77896
31770,83812
31770,84607
31811,38811
31811,38828
31811,38832
31811,44471
31811,45630
31811,45928
31811,83099
31811,83111
31811,83832
31811,84134
31846,38403
31846,38854
31846,45359
31846,45361
31846,75964
31846,75994
31846,76827
31846,77136
31846,77137
31846,77149
31846,77928
31846,82722
31846,82741
31846,83146
31846,83527
31846,84157
31846,84411
31846,84413
31881,38424
31881,38434
31881,38874
31881,44568
31881,45382
31881,45394
31881,76007
31881,76459
31881,76838
31881,77699
31881,84177
31881,84438
31881,84665
31881,84904
31881,85094
31890,39267
31890,39876
31890,45382
31890,45394
31890,76838
31890,77699
31890,78124
31890,78301
31890,84177
31890,84438
31890,84665
31890,84904
31890,85094
31907,39284
31907,45994
31907,77724
31907,77949
31907,78124
31907,78314
31907,84438
31907,84904
31921,39284
31921,39310
31921,39311
31921,45994
31921,46011
31921,77453
31921,77724
31921,77949
31921,78314
31921,84917
31921,85110
31942,39310
31942,39311
31942,45994
31942,46011
31942,77453
31942,77724
31942,77949
31942,78314
31942,83200
31942,83578
31942,84917
31942,85110
31987,38932
31987,38934
31987,38944
31987,39336
31987,45709
31987,45718
31987,45723
31987,46034
31987,46036
31987,76531
31987,76902
31987,77466
31987,77469
31987,77746
31987,77968
31987,83594
31987,83944
31987,84692
31987,84693
31987,84926
31988,38932
31988,38934
31988,38944
31988,39336
31988,45067
31988,45075
31988,45709
31988,45718
31988,45723
31988,46034
31988,46036
31988,76531
31988,76902
31988,77466
31988,77469
31988,77746
31988,77968
31988,83594
31988,83944
31988,84692
31988,84693
31988,84926
31991,38932
31991,38934
31991,38944
31991,39336
31991,45067
31991,45075
31991,45709
31991,45718
31991,45723
31991,46036
31991,76902
31991,77466
31991,77469
31991,77746
31991,77968
31991,83578
31991,83944
31991,84692
31991,84693
31991,84926
32056,39678
32056,45775
32056,77259
32056,77526
32056,78004
32056,78006
32056,84261
32056,84512
32056,84743
32074,39688
32074,77259
32074,77526
32074,78004
32074,78006
32074,84275
32074,84756
32118,39418
32118,45517
32118,76989
32118,77817
32118,78199
32118,84543
32164,39770
32164,77310
32164,84561
32164,85014
32178,39473
32178,39770
32178,77052
32178,77329
32178,78063
32178,78242
32178,84329
32178,84575
32178,85014
32253,39190
32253,39536
32253,45630
32253,45928
32253,76766
32253,77092
32253,77373
32253,77896
32253,83812
32253,84607
32346,39267
32346,39876
32346,39884
32346,77699
32346,78124
32346,84438
32346,84665
32346,84904
32346,85094
32350,39876
32350,39884
32350,45994
32350,77724
32350,77949
32350,78124
32350,78314
32350,84904
32443,84743
32869,78063
32869,78242
33407,71279
33451,71473
33694,71279
33694,71661
33714,71671
33714,72200
33765,71724
33766,71724
33800,39924
33800,39930
33800,71990
33800,72000
33800,78523
33801,39924
33801,39930
33801,71990
33801,72000
33801,78523
33841,40256
33999,40087
33999,71880
33999,71883
33999,78626
33999,79100
34056,40137
34056,71671
34056,72200
34056,79399
34147,40207
34147,72261
34213,40256
34213,78530
34213,79217
34343,40341
34343,72085
34343,78787
34352,40341
34352,72085
34352,78787
34494,40137
34494,40471
34494,72200
34494,72206
34494,78662
34494,78883
34494,79702
34494,79710
34495,40137
34495,40471
34495,71928
34495,72200
34495,72206
34495,78662
34495,78883
34495,79702
34495,79710
34516,72908
34516,79720
34516,79745
34615,40948
34615,72626
34615,79478
34620,40948
34620,40950
34620,72626
34620,72642
34620,79478
34637,40948
34637,40950
34637,72626
34637,72641
34637,72642
34637,78523
34637,78530
34637,79217
34637,80153
34651,40978
34651,72649
34651,72663
34651,73463
34651,79513
34651,79845
34651,80179
34652,40978
34652,72641
34652,72649
34652,72663
34652,79217
34652,79513
34652,79845
34652,80153
34652,80179
34685,41004
34685,73046
34685,73463
34685,73465
34685,79533
34685,79535
34721,41026
